product_id,sku,name,description,category,subcategory,brand,base_price,cost,current_price,currency,stock_quantity,reorder_point,supplier_id,weight_kg,dimensions,avg_rating,num_reviews,is_featured,is_bestseller,status,created_date,last_updated,tags
PRDJFAGHUUF,ELE-AF0ZE4,Ultra Gaming Device,Blue decide story buy style situation certainly. Agree reason step deep paper born. For them life interesting.,eLECtroNIcS,Gaming,MaxThomas,9999999.0,735.04,997.7296643952404,USD,873.0,85.0,SUP385OXB,16.19,17x54x44,2.84,129.0,False,False,Active,2025-07-19 09:14:18.259697,2025-12-09 09:04:57.078259,"limited,sale,eco-friendly,gaming"
PRD5DT7L2K3,ELE-K691F7,Advanced Wearables Unit,That day eat land despite.,Electronics,Wearables,JensenHub,1045.89,488.49,984.3375193962112,USD,74.0,45.0,SUPUN3J0A,0.23,45x47x41,4.01,23.0,False,False,Active,2025-01-03 11:34:22.541199,2025-08-20 15:32:12.528457,"exclusive,popular,limited,electronics"
PRD295WKBR1,ELE-1XHGX1,Deluxe Gaming Module,He activity analysis door rich spring whom. Produce list debate television. Attorney that run too woman consider never.,Electronics,Gaming,Umbrella,,721.76,1470.5145851549898,USD,746.0,66.0,SUP0E8YHC,11.77,64x59x12,4.16,19.0,False,False,Low Stock,2025-03-28 19:57:28.133425,2025-08-15 13:50:12.136674,"exclusive,limited,new,gaming"
PRDMGRT3ICR,ELE-GIHMQL,Ultra Cameras Device,Office exist mention group leg put. Test first economy prepare poor run likely.,Electronics,Cameras,MaxHayes,175.08,99.87,161.1427226020185,USD,264.0,66.0,SUP7P9GBL,2.33,35x77x20,5.0,481.0,False,False,Active,2025-10-03 11:08:59.579572,2025-11-05 15:46:07.361353,"eco-friendly,exclusive,new,popular,cameras"
PRDCQTSACII,HEA-F6DGX1,Eco Supplements Item,Far now majority democratic difference. Husband piece admit special.,Health,Supplements,Stark,200.91,136.81,203.34546936569998,USD,470.0,78.0,SUPZSIBYQ,5.91,37x78x6,3.47,28.0,False,True,Active,2025-06-20 00:26:17.301752,2025-06-25 15:16:34.180984,"exclusive,eco-friendly,sale,supplements"
PRDHLGM3HKT,ELE-HCG1BT,Advanced Wearables Kit,Same I number pretty energy issue. Rather economy team book money himself drive down. Reality son maintain finish.,Electronics,Wearables,EliteOdonnell,87.99,50.01,72.49655708334676,USD,373.0,26.0,SUPON0KNK,19.87,64x44x40,4.01,12.0,False,True,Out of Stock,2025-08-16 00:40:00.843909,2025-11-16 10:46:24.476314,"exclusive,sale,electronics"
PRDKLT9GPE5,ELE-6IBPHF,Deluxe Cameras Unit,Wall fall poor war theory door. Society southern big us. Mr record himself bed cut wonder court.,Electronics,Cameras,RandolphPlus,1972.4,1306.51,2113.6397335762626,USD,335.0,53.0,SUPBIG79H,15.78,98x26x48,4.08,2.0,False,False,Active,2025-09-18 13:14:58.020060,2025-10-27 17:11:55.380090,"popular,limited,sale,exclusive,cameras"
PRDH4BD6PJS,HOM-GURIE2,Professional Storage Kit,Just here remember quickly floor after. Star fight likely thousand.,Home,Storage,ProRoman,1251.43,505.05,1285.375208857683,USD,,16.0,SUPW6C7PO,12.5,14x96x11,4.02,832.3664795739035,False,False,Out of Stock,2025-08-18 03:55:23.911961,2025-12-01 15:23:07.287072,"exclusive,popular,limited,eco-friendly,home"
PRDB4HE6G9J,BOO-H7MT5J,Eco Movies Solution,Story score leave management choice. Event at still Republican cause. Set eight win mission summer hold Democrat.,Books & Media,Movies,BlairCo,18.16,8.22,16.13444891372776,USD,131.0,16.0,SUPATTO8Y,4.76,31x63x26,3.41,0.0,False,False,Active,2025-03-13 11:55:19.223974,2025-08-04 07:21:31.065681,"new,limited,popular,movies"
PRDBHY3FA7P,FAS-NFKT5W,Professional Jewelry Item,Media something suggest side process wait start. Participant each early argue product trouble. Require lead forget he.,Fashion,Jewelry,RobinsonPlus,530.26,282.8,507.52544434388926,USD,138.0,41.0,SUPHYZVW5,3.36,55x15x23,4.68,154.0,False,False,Active,2025-04-22 07:59:42.898128,,"sale,fashion"
PRDDCJQX5MZ,BOO-YG9GA8,Smart Books Solution,Woman box we truth especially. Reflect should with fine us include. Something yard difficult serious coach case.,Books & Media,Books,Umbrella,6.07,3.9,5.618081466467108,USD,837.0,136.01235571160768,SUPSGJG9H,4.25,66x100x32,3.8,3.0,False,False,Active,2025-11-15 16:58:45.318744,2025-12-18 22:43:36.004960,"sale,new,exclusive,books"
PRDLC8JBKGS,BOO-0Y4NWB,Modern Books Item,First arm whose customer. All any produce doctor something collection.,Books & Media,Books,G  utierrezPlus,25.66,14.85,26.877824101807974,USD,144.0,47.0,SUPXSUHKX,14.88,13x5x23,3.72,391.0,False,False,Active,2025-05-17 00:13:49.317025,2025-06-17 12:55:59.560650,"  limited,sale,popular,books"
PRD0MS5K0CF  ,FAS-NUJ329,Smart Shoes Product,Edge opportunity staff special team. Fire everything mean. Right attack man maintain.,Fashion,Shoes,WashingtonHub,26.08,13.72,26.04345711412495,USD,916.0,19.0,SUPY72YBN,11.13,72x53x19,3.34,100.0,False,False,Active,2025-07-05 08:22:19.766994,2025-07-07 13:37:57.694004,"new,eco-friendly,popular,fashion"
PRDZ72E8NL5,HOM-0E1X5B,Eco Kitchen Set,With born far my remain.,Home,Kitchen,RobersonHub,1142.94,706.4,998.6359852653417,USD,497.0,58.0,SUPSTVKT3,15.78,40x27x29,3.6,1.0,False,False,Active,2025-05-07 16:36:27.100479,2025-10-26 15:16:25.367170,"sale,limited,new,kitchen"
PRD4NL18KFD,HEA-DTBS8P,Ultra Medical Solution,Suggest public money book often ground grow kind. Subject move ok radio.,Health,Medical,MaxThomas,184.53,98.41,167.69985473186154,USD,465.0,57.0,SUPQ9EOR1,3.9,40x23x33,4.88,64.0,False,False,Out of Stock,2025-09-19 02:54:49.401986,2025-12-04 12:58:25.698905,"exclusive,health"
PRDFB825XX7,FAS-IRDNQ1,Modern Jewelry Item,Ten product we right bank several. Other senior according modern myself paper season. Wind fish agent hear miss door heavy main.,Fashion,Jewelry,CollinsTech,254.0,130.75,215.23719451522928,USD,752.0,44.0,SUPM8T0KY,6.54,19x69x31,4.29,6.0,False,False,Low Stock,2025-03-22 08:59:13.254154,2025-10-10 21:21:12.290048,"limited,new,jewelry"
PRDCIZHNX3R,HEA-69EDSR,Deluxe Fitness Solution,To someone majority still simple. Unit night and build fly follow fish. Week past five several right.,Health,Fitness,ZenCruz,18.07,8.0,18.534484050190226,USD,43.0,63.0,SUPDR1XFC,10.45,85x85x36,4.16,0.0,False,False,Active,2025-05-20 22:51:22.805543,2025-11-12 10:00:21.889700,"eco-friendly,new,fitness"
PRDCFE3U7RQ,HOM-KQTVN3,Ultra Storage System,American policy job PM. Continue ahead night pull fish. Wind any impact billion pay trip soon. Resource task attack seek suddenly teach first probably.,Home,Storage,PrimeWright,794.94,366.8,950.6371982595316,USD,147.0,84.0,SUPVWM6FR,15.97,63x59x10,4.41,200.0,False,False,Active,2025-09-20 13:57:58.357412,2025-12-09 22:29:15.373489,"eco-friendly,new,limited,home"
PRDWT95JLJH,FAS-J043NO,Premium Clothing Product,Including plan win if fear. Pick tax carry toward over. Possible loss argue.,Fashion,Clothing,MaxMcdonald,701.72,339.64,598.6490705332496,USD,762.0,32.0,SUPEL37BE,3.86,62x98x29,3.2,354.0,False,True,Active,2025-02-18 14:43:35.033228,2025-06-16 14:02:52.142284,"new,limited,eco-friendly,clothing"
PRDYJQGHTAI,BOO-ARDD3G,Advanced Books Item,If both summer federal. Modern she arm rather whole deep.,Books & Media,Books,JensenHub,28.97,14.14,32.624151796535024,USD,752.0,90.0,SUPTASVRY,5.22,41x62x17,3.49,5.0,False,False,Active,2025-01-27 12:50:32.656215,2025-06-16 23:04:02.007936,"new,limited,eco-friendly,popular,books-&-media"
PRD3TKHA2IZ,HOM-R8WLS2,Essential Kitchen Kit,So difference Republican sound provide true.,Home,Kitchen,Umbrella,965.28,464.91,782.8940753767738,USD,249.0,44.0,SUP1ZEIQ0,18.22,36x26x18,4.97,264.0,False,False,Low Stock,2025-02-15 08:02:30.756478,2025-02-25 13:56:40.993775,"sale,exclusive,kitchen"
PRDAWKERBGQ,FAS-FN15NF,Premium Watches Product,Professor tough eight. When attack car suggest receive anyone.,Fashion,Watches,CoreSmith,240.06,132.49,195.63574564040005,USD,484.0,30.0,SUPX5TC2B,3.72,81x50x26,2.89,2.0,True,True,Active,2025-06-18 21:13:04.933500,2025-07-26 18:22:39.678790,"exclusive,watches"
PRDHUPB2YJT,ELE-C7T6TT,Eco Computers System,Affect fly girl American very process source. Four science question range. Chair become if also movement tonight find.,Electronics,Computers,RobersonHub,90.38,,84.32622824404763,USD,575.0,36.0,SUPG6RU7E,16.84,21x81x28,4.46,3.0,False,False,Out of Stock,2025-11-10 13:25:52.961190,2025-11-28 09:26:43.101464,"limited,exclusive,popular,computers"
PRD1GZ19KNQ,ELE-X3PBSM,Advanced Computers Unit,Investment data garden pick clear join long recognize. Really place system.,Electronics,Computers,Acme,1887.09,1287.85,2103.029566804808,USD,632.0,75.0,SUP5Z0DYT,8.72,46x34x36,4.12,27.0,False,False,Active,2025-04-06 16:54:25.616472,2025-12-03 08:07:23.379503,"limited,eco-friendly,exclusive,new,electronics"
PRDYZLKAFZ1,HEA-XMOBMF,Ultra Supplements Product,Team building pretty administration under anything so. Actually cause reveal guy team.,Health,Supplements,ProKennedy,48.83,31.79,57.81113899807658,USD,767.0,76.0,SUPMITVI4,9.9,49x92x37,4.14,12.0,False,False,Low Stock,2025-03-01 03:17:17.974877,2025-08-24 13:34:44.559400,"popular,sale,limited,supplements"
PRDHWDMU848,FAS-FRRVXF,Professional Jewelry Item,Little seek employee this eye resource. Hope tend feeling marriage after great traditional. Grow chair chance chance series.,Fashion,Jewelry,ZenCruz,126.27,61.0,112.55755566811534,USD,902.0,50.0,SUPY7ETSY,6.68,30x13x21,3.98,,False,False,Active,2025-01-14 10:11:45.025929,2025-11-20 01:37:36.287813,"sale,popular,eco-friendly,fashion"
PRD8N5RRP5S,BOO-2XOLLP,Premium Movies Solution,Firm Mrs part land ever way. Heart apply where foot career can.,Books & Media,Movies,ZenGonzalez,26.55,18.33,28.08977244840469,USD,54.0,-52.97154321911486,SUPNRT8UP,18.08,77x15x13,3.28,4.0,False,False,Active,2025-08-20 22:22:33.224521,2025-11-08 07:05:52.722900,"new,exclusive,eco-friendly,limited,movies"
PRDZYKOEMKQ,HOM-KB0VAK,Ultra Storage Collection,Soldier most might bar turn. Mind theory sort.,Home,Storage,RamosLabs,71.74,38.41,64.46834340802661,USD,768.0,68.0,SUPS9C9VM,17.47,26x90x28,5.0,326.0,False,False,Active,2025-02-12 16:38:00.390043,2025-04-15 23:14:04.139626,"exclusive,new,storage"
PRD8GTKFXL5,HEA-DQGTW9,Ultra Fitness Solution,Appear not blue physical run. Second himself beautiful he something discover husband.,Health,Fitness,JensenHub,56.94,32.0,50.75586453231678,USD,193.0,91.0,SUPYRC45G,7.01,30x14x12,2.06,479.0,False,False,Low Stock,2025-10-25 19:53:39.557667,2025-11-04 01:22:18.425255,
PRDIXJLECVK,BOO-PGIHNL,Eco Movies Product,Six exactly   speak already green. Stage unit commercial certain tax. Road deep memory task drop actually design.,Books & Media,Movies,CollinsTech,40.25,27.09,46.77115680244561,USD,503.0,76.0,SUPTULIHJ,19.73,47x70x10,3.45,134.0,False,True,Active,2025-10-10 13:13:11.772339,,"eco-friendly,movies"
PRDFPZQ1HAI,HOM-6HKRRV,Smart Bedding Collection,Answer animal make actually. Rule hand Congress popular eight around. Learn key apply interest.,Home,Bedding,Globex,581.48,283.09,571.2156855808679,USD,905.0,76.0,SUPWII1E5,18.93,40x53x6,3.55,135.0,False,True,Active,2025-01-26 03:51:37.997087,2025-09-23 03:54:29.231898,"limited,popular,home"
PRDYTIJC1K2,heA-VcEpOl,Advanced Supplements Solution,Across budget save meet paper.,Health,Supplements,BlairCo,28.46,13.34,23.79819192174333,USD,911.0,40.0,SUPGKS87T,6.98,48x27x27,4.52,479.0,False,False,Low Stock,2025-01-22 09:37:18.732105,2025-04-15 08:03:38.524452,"new,popular,health"
PRDKUGCATDR,FAS-TM3EGH,Smart Bags Item,Near detail success television month. Onto really worry popular meeting get wonder.,Fashion,Bags,WilliamsLabs,31.67,13.21,28.919610621253668,USD,96.0,52.0,SUPT6V55W,17.89,11x96x7,5.0,799.9594272778274,False,False,Active,2025-11-06 17:44:44.982483,2025-11-19 13:05:19.424609,"limited,new,popular,exclusive,fashion"
PRD5NA1MTQE,BOO-J9BWEA,Classic Books Solution,Great network stay however enjoy will position standard. Officer forget left international finish reason. Way arrive product same its.,Books & Media,Books,JohnstonTech,13.05,8.84,14.743064154143498,,304.0,73.0,SUPAE5HC2,16.94,47x44x41,3.13,159.0,True,False,Low Stock,2025-05-20 13:15:25.427205,2025-09-06 13:13:54.380409,"new,popular,sale,eco-friendly,books-&-media"
PRDVTLGCZKB,HOM-6JFXBV,Professional Kitchen System,Person family week threat forget. Purpose share pressure various per yeah no. Child happen laugh maybe financial.,Home,Kitchen,Stark,48.88,32.02,46.919198148422836,USD,759.0,18.0,SUPQT32FH,10.46,34x35x22,3.58,88.0,False,False,Active,2025-06-05 09:17:38.100761,2025-08-05 11:21:57.958955,"limited,eco-friendly,sale,home"
PRDR8QD9ZGH,ELE-0LG7XX,Smart Computers Kit,Once line your film today treatment herself. Charge those hit girl school beat morning. Half whose happy hope successful two.,Electronics,Computers,JohnstonTech,262.2,154.17,278.84982119991344,USD,121.0,98.0,SUPMRDS85,17.02,46x56x33,6.916165042969687,229.0,False,False,Active,2025-01-02 18:43:29.576088,2025-09-07 15:34:03.998501,"eco-friendly,popular,electronics"
PRD2NXVIJU2,FAS-WRI69M,Classic Watches Solution,Push until billion. Behind ask cut scene house end laugh.,Fashion,Watches,Globex,57.66,32.74,52.53147253515707,USD,995.0,53.0,SUPH95PEX,8.46,75x72x12,3.85,243.0,False,False,Active,2025-06-05 17:21:11.591641,2025-11-09 05:26:44.520505,"popular,limited,watches"
PRDOW24GJVX,HEA-FAA3O6,Ultra Personal Care Product,Believe list friend how peace. Although piece good memory meeting go.,Health,Personal Care,EliteOdonnell,253.81,132.11,297.40429054351563,USD,17.0,,SUPF165IG,3.88,8x6x14,4.88,334.0,False,False,Low Stock,2025-04-06 23:13:00.493576,2025-06-25 11:15:05.215059,"popular,eco-friendly,limited,health"
PRD3REHZQMX,HOM-ASLN5K,Modern Furniture System,System simple not alone while truth live. Reflect space speak least pull minute. Fish member contain owner hour free.,Home,Furniture,Initech,1054.57,21860.858895705518,1056.0835490487093,USD,29.0,90.0,SUPTTDNSV,10.38,10x79x15,2.89,48.0,False,False,Active,2025-04-11 07:27:01.286728,2025-10-01 19:19:37.182306,"eco-friendly,limited,new,exclusive,furniture"
PRDZ2RSZHDF,BOO-GIU62R,Classic Books Item,Know war room hundred under. With talk financial piece than a position factor.,Books & Media,Books,JensenHub,12.73,,12.183542080780319,USD,511.0,72.0,SUPTTQL8V,17.45,32x79x35,4.31,59.0,False,False,Low Stock,2025-06-27 19:19:18.954855,2025-07-26 20:28:00.380910,"eco-friendly,exclusive,popular,limited,books"
PRDYVG38JHG,BOO-DB72WZ,Essential Movies Product,Model seat draw four. Race fund third participant. Cold many suddenly control yeah join.,Books & Media,Movies,EliteOdonnell,32.15,15.33,30.624276932292943,USD,789.0,35.0,SUPFODUK9,3.36,54x85x9,3.83,1.0,False,True,Active,2025-10-18 19:59:30.407501,2025-10-20 18:07:01.205358,"popular,sale,limited,movies"
PRDEO2ZKTUM,HOM-JIY80X,Eco Kitchen Set,Show pretty rock conference. Own with reflect despite.,Home,Kitchen,Initech,1227.62,708.37,1284.3463197976048,USD,950.0,43.0,SUPHK3KPU,9.17,52x6x33,4.94,462.0,False,False,Active,2025-02-12 04:41:55.046007,2025-12-05 05:42:02.905152,"exclusive,popular,limited,kitchen"
PRDVZNY0J2U,ELE-9G6WOI,Modern Phones Module,Apply somebody however wish deal. Value pressure beautiful put agree. Realize home star vote forward.,Electronics,Phones,RandolphPlus,1353.91,709.15,1144.752992409313,USD,249.0,20.0,SUPKCYJ6Y,2.69,8x79x35,4.83,,False,,Active,2025-02-09 17:42:35.207586,2025-05-29 12:29:54.574408,"sale,limited,popular,electronics"
PRDG8ZVS86G,HOM-231I4Q,Deluxe Bedding Set,Place market interest and forget. Series authority behavior. Girl news thousand method reality small.,Home,Bedding,EliteOdonnell,624.89,322.82,514.5362923291472,USD,436.0,-91.09854380520667,SUPF571XO,18.25,17x7x14,5.0,49.0,False,False,Active,2025-03-28 18:28:46.354348,2025-05-20 10:48:02.745124,"sale,bedding"
PRD9RYR9C9G,FAS-FJHB1L,Deluxe Shoes Product,Young have interview little seek. Win everybody tell create spend what role next. Field toward begin fish current wonder.,Fashion,Shoes,RoyWorks,640.17,290.65,712.463543318872,USD,806.0,61.0,SUPZBLRU8,5.86,34x63x36,4.76,133.0,False,False,Out of Stock,2025-03-22 23:33:11.010177,,"sale,limited,exclusive,eco-friendly,shoes"
PRDJBAX5K6W,FAS-5ZNIL8,Smart Shoes Item,At either where media policy agree. While oil bit control. Home tax piece simple history official.,Fashion,Shoes,PrimeSchmidt,710.81,373.57,737.5205684565907,USD,749.0,57.0,SUPXOXHOF,10.39,8x33x47,3.31,82.0,False,False,Low Stock,2025-04-18 13:53:29.099618,2025-11-05 15:40:01.186428,"limited,shoes"
PRDJKN5Y6N1,HOM-RIDX7N,Eco Storage Kit,Million painting drug author weight director. Different option claim international establish model box. Anything subject decision care together course.,Home,Storage,PrimeWright,140.49,-969.0797530900811,137.82703759286625,USD,980.0,74.0,SUPBL2MQ4,12.1,79x44x15,2.93,91.0,False,False,Active,2025-06-16 03:29:02.150946,2025-09-06 06:04:50.891093,"popular,limited,home"
PRDLF97JLUO,FAS-HZL574,Deluxe Shoes Item,Work animal clear be human true. Still hand camera knowledge your left. Thing various end successful include property happen.,Fashion,Shoes,CoreKnapp,330.18,190.53,311.58423068354466,USD,1000.0,12.0,SUPNB1TJV,16.26,88x48x23,2.86,234.0,False,False,Discontinued,2025-09-08 12:50:44.793875,2025-10-10 11:02:20.463945,"eco-friendly,popular,fashion"
PRD2R7NG5IK,,Essential Kitchen System,Live him type blue born success safe. Establish probably often night. Later base attention three west. Dinner skin democratic fine artist.,HOME,Kitchen,GillWorks,295.46,129.18,340.0170868572179,USD,531.0,99.0,SUP5D8KRV,2.41,90x88x36,4.15,193.0,False,False,Out of Stock,2025-09-29 12:34:26.950182,2025-10-31 12:12:53.503110,"eco-friendly,kitchen"
PRDGJPW08WM,HOM-AVPJY5,Deluxe Storage Kit,Various series she him service. Seem section something north wife. Individual history book prove until require wonder. Control author right economy dog.,Home,Storage,ZenGonzalez,455.95,279.26,517.3263249363023,USD,355.0,72.0,SUPSAPTW3,19.26,80x53x37,3.22,23.0,False,True,Active,2025-01-31 20:43:47.494562,2025-05-31 05:48:00.733523,"sale,eco-friendly,limited,home"
PRD1ZVTKGUR,HOM-5HJ0ZF,Deluxe Furniture Set,Well more skin deal anything simple. Decade ready system main because color simple.,Home,,CoreSmith,689.11,339.49,604.7390031013852,USD,846.0,43.0,SUP55LBB4,16.66,30x68x41,3.95,0.0,False,False,NA,2025-04-18 21:48:31.497257,2025-05-13 15:02:47.463423,"new,eco-friendly,sale,limited,furniture"
PRDJ0NOWRGP,BOO-SRXRN0,Advanced Movies Item,Gas head single record several. Partner top determine. Measure eat themselves step what fund detail.,Books & Media,,Wayne,10.99,5.33,12.370906672763688,USD,457.0,59.0,SUPMJM8S1,18.6,95x56x42,5.0,71.0,False,False,Active,2025-06-23 19:12:31.613657,2025-09-14 03:29:25.036032,"sale,popular,movies"
PRDA3ZDU6LK,FAS-6HCGOJ,Professional Bags Product,Kid recognize method wear beyond none. Wind near something five sea.,Fashion,Bags,OrtegaX,280.88,177.56,302.8905867359774,USD,178.0,16.0,SUP74HMHD,13.44,65x27x26,4.59,84.0,True,True,Active,2025-05-24 02:17:28.232477,2025-06-29 07:46:20.823586,"popular,eco-friendly,limited,bags"
PRDF0VY6FMV,HOM-H9JVUG,Classic Furniture System,Need education tough. Easy suggest health civil. Simply recognize almost certainly floor enjoy magazine. Call wonder so.,Home,Furniture,CampbellOne,520.59,264.24,511.5169943249859,USD,824.0,14.0,SUP9BFDO7,7.7,14x51x47,3.48,239.0,False,False,Discontinued,2025-01-28 20:42:15.478878,2025-12-19 06:13:21.814221,"exclusive,limited,sale,popular,furniture"
PRD4LV3FB1D,FAS-4WRD25,Premium Shoes Product,,Fashion,Shoes,MurrayCo,402.37,227.52,333.1348652180867,USD,131.0,74.0,SUP6STMG1,8.62,33x5x30,4.16,41.0,True,False,Active,2025-04-19 18:55:19.415094,2025-11-30 01:07:08.538569,"eco-friendly,new,popular,shoes"
PRDHCCTUUJ1,HOM-BR9I5D,NA,Recognize eat city. Company think popular dream center international.,Home,Lighting,Acme,574.63,293.31,566.3448942891519,USD,111.0,96.0,SUPU3O76T,3.16,51x36x26,3.46,64.0,True,True,Low Stock,2025-08-07 23:31:14.124714,2025-10-20 09:53:27.808887,"exclusive,new,sale,popular,lighting"
PRDUECD4Y8A,HEA-E3XRC7,Advanced Medical Item,Seek give radio husband number nation.,NULL,,CampbellOne,51.96,31.06,49.289353911592315,USD,86.0,61.0,SUP6O6AV6,7.27,64x52x31,3.27,149.0,False,True,Active,2025-06-20 15:08:07.390963,2025-09-20 10:13:22.135076,"popular,new,eco-friendly,health"
PRD93PQCGJU,BOO-H3F3BS,Advanced Games Item,Information month cup audience wonder or middle. Difference tax role eye according.,Books & Media,,EliteWelch,18.88,11.64,18.745445705027777,USD,42.0,29.0,SUPH3IZ2C,6.1,68x89x48,2.58,296.0,True,False,Out of Stock,2025-03-02 07:05:46.906665,2025-06-19 01:04:35.110911,"limited,books-&-media"
PRDT6ZHOED6,ELE-7NGE6J,Premium Phones System,Represent whose who position natural to sure. Quality general government medical every. Wonder begin research wife special.,Electronics,Phones,CampbellOne,1099.24,765.86,1145.2020469718263,USD,174.0,16.0,SUPM282I9,17.7,51x49x35,4.01,122.0,False,False,Active,2025-09-07 12:59:56.782127,2025-12-13 08:51:24.551804,
PRDBWWEYHLH,FAS-NCXV4Q,Classic Shoes Item,Effort despite yes somebody sure well. Night up account Democrat worry interest. Center itself present of be off we.,Fashion,Shoes,JensenHub,93.57,54.44,102.55766557001024,USD,461.0,284.2491316080352,SUPTE6ATP,3.93,44x67x43,3.53,148.0,False,False,Active,2025-05-23 09:53:50.996887,2025-10-27 05:54:31.445890,"exclusive,fashion"
PRDBDAY7QV7,HOM-O6WBXR,Modern Furniture Kit,General true stage foot stuff write financial yard. Weight example artist pull.,Home,Furniture,KingX,1268.02,526.73,1081.6407768780155,USD,117.0,97.0,SUPE2A10D,14.53,30x10x30,4.02,3.0,False,False,Active,2025-04-03 19:54:42.473701,2025-08-07 07:05:15.908407,"new,exclusive,popular,sale,home"
PRDKOLQPKIE,FAS-D90C4V,Ultra Shoes Solution,Life ability side attorney step office. Particular campaign popular fire. Girl over go and.,Fashion,Shoes,HullHub,548.96,258.26,585.0498551159626,USD,753.0,82.0,SUPLIET8F,-20.06517651250074,95x73x29,4.19,117.0,False,False,Active,2024-12-28 06:59:58.042437,2025-04-11 20:43:37.033879,"limited,sale,shoes"
PRDL8GT7G3T,,Professional Watches Solution,Stuff test kid commercial. Cost dream method those as take side.,Fashion,Watches,CampbellOne,499.0,292.24,589.2694913920798,USD,152.0,68.0,SUPPKYBFK,16.34,73x56x47,3.81,317.0,True,True,Active,2025-02-07 17:25:23.814696,2025-04-07 11:42:11.355111,"new,sale,eco-friendly,watches"
PRD5G380UPR,ELE-H9FBWM,Advanced Computers Unit,Every action bag throughout item turn factor head. Last building away technology serve. Daughter attack scientist season statement.,Electronics,Computers,CoreSmith,1461.58,962.69,1574.9692038268681,USD,71.0,23.0,SUPISFMKK,2.01,51x56x27,5.0,0.0,False,False,Active,,2025-02-20 18:43:40.282477,"eco-friendly,electronics"
PRD7I8MY6Z6,HEA-YO8WN6,Advanced Supplements Product,Here consumer system culture. Entire oil could during investment control reduce whatever. Training man almost lot.,Health,Supplements,RamosLabs,184.16,79.37,194.4989870503252,USD,388.0,45.0,SUPPXI715,17.73,90x79x26,2.9,92.0,False,False,Low Stock,2025-06-04 00:50:43.923937,2025-06-26 10:16:31.175344,"exclusive,popular,supplements"
PRD57TUR6K7,ELE-9GBX39,Eco Computers Device,Last tree live me. Character cover event marriage local. President other pull enjoy beyond response.,Electronics,Computers,MaxTorres,369.85,154.24,316.5576938487603,USD,400.0,32.0,SUPRFP3VE,3.31,67x71x44,3.79,370.0,False,False,Low Stock,2025-09-14 13:07:43.200691,2025-10-17 13:05:43.671578,"eco-friendly,limited,popular,new,computers"
PRDV0AU4ZH7,HOM-K1LW15,Smart Kitchen Set,Many building mention plan forward. Position see into finally.,Home,Kitchen,ReyesHub,163.54,79.11,159.7490478509581,USD,930.0,55.0,SUPMI9770,1.87,60x73x39,4.1,194.0,False,False,Out of Stock,2025-09-10 10:12:12.910441,2025-11-26 00:26:00.907850,"limited,eco-friendly,new,home"
PRDM89K4CIT,HOM-SBQQNZ,NA,Imagine local series simple hard wait.,Home,Bedding,Umbrella,326.41,169.04,389.94279569575747,USD,625.0,20.0,SUPV56A8G,1.17,35x79x19,2.98,15.0,False,False,Active,2025-06-15 18:17:53.535593,2025-11-27 00:40:52.797383,"eco-friendly,popular,exclusive,bedding"
PRDGW1ACG2U,BOO-U7RSMJ,Classic Movies Solution,Seat true safe exist wall yard. On future more artist against body break.,Books & Media,Movies,Acme,41.6,27.55,41.547132096460516,USD,970.0,46.0,SUPAE7L7V,18.15,53x61x12,3.17,,False,True,Active,2025-06-07 15:26:53.892035,2025-09-30 16:05:26.784377,"limited,exclusive,movies"
PRD4Q8X43KJ,HEA-S8QC4J,Modern Personal Care Item,Father garden order include sister. Meeting military after follow decision.,Health,Personal Care,MaxThomas,147.82,98.83,127.35342147761077,USD,339.0,82.0,SUPHZ5SYT,1.34,96x82x20,3.17,0.0,False,True,Active,2025-02-26 14:13:40.038100,2025-12-07 17:38:27.237189,"sale,exclusive,eco-friendly,new,health"
PRDXUKCLXZV,HEA-X35RDD,Eco Fitness Product,Such former indicate could time. Boy remember people standard help. Open deep much approach across next crime political.,Health,Fitness,PrimeSchmidt,221.36,130.82,229.54487490887476,USD,777.0,78.0,SUP49IHY0,5.65,,5.0,,False,False,Active,2025-11-07 21:54:42.760363,2025-12-14 06:24:29.890327,"popular,new,sale,eco-friendly,health"
PRDKTQ8ENRH,HEA-GPCUWD,Eco Medical Product,Arrive certain year onto option carry increase. Head every top free age.,Health,Medical,RobersonHub,57.24,38.19,48.69594216685164,USD,37.0,87.0,SUP482X9G,13.78,12x93x44,3.64,11.0,False,False,Active,2025-09-07 23:02:52.050005,2025-09-09 17:11:24.980408,"new,sale,health"
PRDZYUCIAA0,HEA-5EE9PW,Modern Medical Product,Reduce race house. Gas between bank. Whom least adult.,Health,Medical,ZenJackson,44.67,24.3,46.13549740907463,USD,883.0,41.0,SUPX1KJ3D,5.44,34x16x25,3.19,70.0,False,False,Active,2025-04-16 13:21:17.808897,2025-05-09 02:22:50.845358,
PRDSQ3PNPK7,HEA-GDJHSE,Eco Fitness Item,Page under ten risk base either. Money image sell good hospital.,Health,Fitness,ZenGonzalez,235.45,117.89,251.22265923026197,USD,743.0,74.0,SUPJA0DQ9,0.95,44x51x46,4.51,17.0,False,False,Active,2025-07-15 20:16:59.889742,2025-08-29 20:12:43.014664,"eco-friendly,limited,sale,fitness"
